"","date","produced_items","cost","cost.prev_month","cost.change_prev_month","cost.prev_year","cost.change_prev_year","orders_count","revenue","complaints_opened","complaints_closed","users_active","users_dropped_out","profit","profit.prev_month","profit.change_prev_month","profit.prev_year","profit.change_prev_year","orders_count.prev_month","orders_count.change_prev_month","orders_count.prev_year","orders_count.change_prev_year","revenue.prev_month","revenue.change_prev_month","revenue.prev_year","revenue.change_prev_year","produced_items.prev_month","produced_items.change_prev_month","produced_items.prev_year","produced_items.change_prev_year","users_active.prev_month","users_active.change_prev_month","users_active.prev_year","users_active.change_prev_year","users_dropped_out.prev_month","users_dropped_out.change_prev_month","users_dropped_out.prev_year","users_dropped_out.change_prev_year","complaints_opened.prev_month","complaints_opened.change_prev_month","complaints_opened.prev_year","complaints_opened.change_prev_year","complaints_closed.prev_month","complaints_closed.change_prev_month","complaints_closed.prev_year","complaints_closed.change_prev_year"
"544",2017-06-27,95,558,582,-24,612,-54,272,4352,88,81,948,173,3794,1642,2152,876,2918,139,133,93,179,2224,2128,1488,2864,99,-4,104,-9,549,399,411,537,114,59,93,80,93,-5,86,2,84,-3,80,1
"545",2017-06-28,91,534,540,-6,708,-174,254,4064,83,69,894,180,3530,1300,2230,1020,2510,115,139,108,146,1840,2224,1728,2336,92,-1,120,-29,477,417,456,438,89,91,87,93,85,-2,92,-9,74,-5,77,-8
"546",2017-06-29,92,540,606,-66,552,-12,261,4176,97,83,915,188,3636,898,2738,1320,2316,94,167,117,144,1504,2672,1872,2304,103,-11,94,-2,414,501,483,432,77,111,85,103,87,10,84,13,72,11,75,8
"547",2017-06-30,116,684,666,18,600,84,288,4608,94,84,996,205,3924,2054,1870,632,3292,170,118,77,211,2720,1888,1232,3376,113,3,102,14,642,354,363,633,134,71,89,116,91,3,86,8,82,2,70,14
"548",2017-07-01,113,666,624,42,618,48,233,3728,84,69,831,174,3062,2176,886,1334,1728,175,58,122,111,2800,928,1952,1776,106,7,105,8,657,174,498,333,124,50,95,79,93,-9,100,-16,80,-11,88,-19
"549",2017-07-02,92,540,684,-144,588,-48,276,4416,87,74,960,186,3876,884,2992,1124,2752,98,178,107,169,1568,2848,1712,2704,116,-24,100,-8,426,534,453,507,87,99,81,105,94,-7,89,-2,83,-9,77,-3
"550",2017-07-03,97,570,684,-114,540,30,237,3792,94,84,843,157,3222,1668,1554,1252,1970,147,90,112,125,2352,1440,1792,2000,116,-19,92,5,573,270,468,375,122,35,107,50,90,4,81,13,81,3,71,13
"551",2017-07-04,100,588,618,-30,642,-54,183,2928,89,80,681,148,2340,1030,1310,1246,1094,103,80,118,65,1648,1280,1888,1040,105,-5,109,-9,441,240,486,195,94,54,88,60,93,-4,93,-4,78,2,79,1
"552",2017-07-05,95,558,618,-60,642,-84,204,3264,88,75,744,134,2706,1334,1372,1086,1620,122,82,108,96,1952,1312,1728,1536,105,-10,109,-14,498,246,456,288,96,38,104,30,80,8,94,-6,73,2,81,-6
"553",2017-07-06,101,594,534,60,702,-108,231,3696,85,72,825,166,3102,1562,1540,1714,1388,131,100,151,80,2096,1600,2416,1280,91,10,119,-18,525,300,585,240,100,66,95,71,90,-5,96,-11,78,-6,83,-11
"554",2017-07-07,102,600,546,54,660,-60,260,4160,87,74,912,186,3560,1342,2218,1484,2076,118,142,134,126,1888,2272,2144,2016,93,9,112,-10,486,426,534,378,86,100,111,75,92,-5,82,5,74,0,75,-1
"555",2017-07-08,115,678,612,66,588,90,272,4352,96,84,948,193,3674,1516,2158,868,2806,133,139,91,181,2128,2224,1456,2896,104,11,100,15,531,417,405,543,110,83,98,95,93,3,86,10,85,-1,75,9
"556",2017-07-09,90,528,534,-6,666,-138,231,3696,86,77,825,175,3168,1242,1926,1222,1946,111,120,118,113,1776,1920,1888,1808,91,-1,113,-23,465,360,486,339,103,72,97,78,92,-6,87,-1,76,1,72,5
"557",2017-07-10,107,630,696,-66,564,66,234,3744,87,74,834,155,3114,1528,1586,1004,2110,139,95,98,136,2224,1520,1568,2176,118,-11,96,11,549,285,426,408,98,57,82,73,94,-7,81,6,86,-12,72,2
"558",2017-07-11,93,546,600,-54,540,6,217,3472,94,78,783,163,2926,1096,1830,1444,1482,106,111,124,93,1696,1776,1984,1488,102,-9,92,1,450,333,504,279,101,62,104,59,101,-7,101,-7,85,-7,85,-7
"559",2017-07-12,107,630,582,48,660,-30,254,4064,87,81,894,175,3434,1690,1744,1420,2014,142,112,130,124,2272,1792,2080,1984,99,8,112,-5,558,336,522,372,100,75,95,80,94,-7,91,-4,83,-2,77,4
"560",2017-07-13,118,696,666,30,672,24,250,4000,93,78,882,174,3304,-42,3346,816,2488,39,211,93,157,624,3376,1488,2512,113,5,114,4,249,633,411,471,64,110,85,89,91,2,92,1,81,-3,81,-3
"561",2017-07-14,102,600,630,-30,552,48,222,3552,89,80,798,166,2952,2010,942,1928,1024,165,57,155,67,2640,912,2480,1072,107,-5,94,8,627,171,597,201,118,48,103,63,81,8,92,-3,72,8,79,1
"562",2017-07-15,108,636,558,78,534,102,278,4448,96,78,966,184,3812,3058,754,970,2842,226,52,94,184,3616,832,1504,2944,95,13,91,17,810,156,414,552,162,22,91,93,93,3,83,13,79,-1,75,3
"563",2017-07-16,100,588,678,-90,582,6,250,4000,94,82,882,172,3412,3450,-38,2122,1290,258,-8,169,81,4128,-128,2704,1296,115,-15,99,1,906,-24,639,243,167,5,137,35,85,9,89,5,75,7,73,9
"564",2017-07-17,115,678,678,0,648,30,238,3808,86,77,846,190,3130,2746,384,1192,1938,214,24,115,123,3424,384,1840,1968,115,0,110,5,774,72,477,369,149,41,97,93,91,-5,83,3,73,4,76,1
"565",2017-07-18,111,654,558,96,564,90,191,3056,90,79,705,136,2402,3650,-1248,1036,1366,263,-72,100,91,4208,-1152,1600,1456,95,16,96,15,921,-216,432,273,202,-66,68,68,101,-11,95,-5,90,-11,79,0
"566",2017-07-19,93,546,588,-42,636,-90,259,4144,82,69,909,170,3598,3428,170,740,2858,251,8,86,173,4016,128,1376,2768,100,-7,108,-15,885,24,390,519,177,-7,86,84,91,-9,89,-7,79,-10,82,-13
"567",2017-07-20,114,672,582,90,642,30,217,3472,88,74,783,169,2800,4234,-1434,1310,1490,301,-84,122,95,4816,-1344,1952,1520,99,15,109,5,1035,-252,498,285,192,-23,93,76,102,-14,89,-1,92,-18,74,0
"568",2017-07-21,116,684,606,78,684,0,225,3600,96,83,807,161,2916,3474,-558,1156,1760,255,-30,115,110,4080,-480,1840,1760,103,13,116,0,897,-90,477,330,192,-31,95,66,98,-2,90,6,86,-3,79,4
"569",2017-07-22,111,654,642,12,648,6,228,3648,88,77,816,148,2994,3966,-972,1688,1306,288,-60,146,82,4608,-960,2336,1312,109,2,110,1,996,-180,570,246,184,-36,120,28,89,-1,97,-9,80,-3,84,-7
"570",2017-07-23,118,696,576,120,528,168,255,4080,85,74,897,175,3384,3376,8,784,2600,247,8,82,173,3952,128,1312,2768,98,20,90,28,873,24,378,519,185,-10,85,90,92,-7,93,-8,74,0,78,-4
"571",2017-07-24,116,684,564,120,630,54,243,3888,87,76,861,180,3204,3132,72,2058,1146,231,12,168,75,3696,192,2688,1200,96,20,107,9,825,36,636,225,172,8,126,54,94,-7,83,4,85,-9,73,3
"572",2017-07-25,117,690,552,138,630,60,235,3760,92,78,837,175,3070,3752,-682,1866,1204,269,-34,156,79,4304,-544,2496,1264,94,23,107,10,939,-102,600,237,171,4,112,63,94,-2,86,6,80,-2,77,1
"573",2017-07-26,112,660,654,6,678,-18,274,4384,93,83,954,178,3724,2098,1626,1018,2706,172,102,106,168,2752,1632,1696,2688,111,1,115,-3,648,306,450,504,147,31,104,74,94,-1,92,1,82,1,81,2
"574",2017-07-27,93,546,558,-12,546,0,257,4112,90,77,903,183,3566,3794,-228,1406,2160,272,-15,122,135,4352,-240,1952,2160,95,-2,93,0,948,-45,498,405,173,10,99,84,88,2,79,11,81,-4,67,10
"575",2017-07-28,114,672,534,138,684,-12,261,4176,98,85,915,182,3504,3530,-26,1428,2076,254,7,132,129,4064,112,2112,2064,91,23,116,-2,894,21,528,387,180,2,88,94,83,15,88,10,69,16,71,14
"576",2017-07-29,99,582,540,42,654,-72,243,3888,89,80,861,183,3306,3636,-330,1554,1752,261,-18,138,105,4176,-288,2208,1680,92,7,111,-12,915,-54,546,315,188,-5,115,68,97,-8,91,-2,83,-3,78,2
"577",2017-07-30,92,540,684,-144,600,-60,247,3952,83,73,873,158,3412,3924,-512,1080,2332,288,-41,105,142,4608,-656,1680,2272,116,-24,102,-10,996,-123,447,426,205,-47,81,77,94,-11,91,-8,84,-11,83,-10
"578",2017-07-31,105,618,NA,NA,558,60,186,2976,94,80,690,159,2358,NA,NA,2306,52,NA,NA,179,7,NA,NA,2864,112,NA,NA,95,10,NA,NA,669,21,NA,NA,135,24,NA,NA,82,12,NA,NA,71,9
"579",2017-08-01,101,594,666,-72,582,12,257,4112,88,74,903,168,3518,3062,456,1498,2020,233,24,130,127,3728,384,2080,2032,113,-12,99,2,831,72,522,381,174,-6,112,56,84,4,92,-4,69,5,75,-1
"580",2017-08-02,106,624,540,84,678,-54,241,3856,90,82,855,167,3232,3876,-644,938,2294,276,-35,101,140,4416,-560,1616,2240,92,14,115,-9,960,-105,435,420,186,-19,92,75,87,3,88,2,74,8,79,3
"581",2017-08-03,107,630,570,60,582,48,207,3312,84,69,753,155,2682,3222,-540,1146,1536,237,-30,108,99,3792,-480,1728,1584,97,10,99,8,843,-90,456,297,157,-2,82,73,94,-10,96,-12,84,-15,83,-14
"582",2017-08-04,90,528,588,-60,564,-36,249,3984,83,71,879,175,3456,2340,1116,620,2836,183,66,74,175,2928,1056,1184,2800,100,-10,96,-6,681,198,354,525,148,27,76,99,89,-6,89,-6,80,-9,81,-10
"583",2017-08-05,98,576,558,18,642,-66,241,3856,82,70,855,171,3280,2706,574,1550,1730,204,37,137,104,3264,592,2192,1664,95,3,109,-11,744,111,543,312,134,37,114,57,88,-6,89,-7,75,-5,75,-5
"584",2017-08-06,117,690,594,96,552,138,236,3776,95,81,840,168,3086,3102,-16,616,2470,231,5,73,163,3696,80,1168,2608,101,16,94,23,825,15,351,489,166,2,75,93,85,10,89,6,72,9,77,4
"585",2017-08-07,104,612,600,12,552,60,208,3328,97,84,756,152,2716,3560,-844,904,1812,260,-52,91,117,4160,-832,1456,1872,102,2,94,10,912,-156,405,351,186,-34,74,78,87,10,95,2,74,10,82,2
"586",2017-08-08,108,636,678,-42,702,-66,246,3936,80,74,870,182,3300,3674,-374,1474,1826,272,-26,136,110,4352,-416,2176,1760,115,-7,119,-11,948,-78,540,330,193,-11,102,80,96,-16,90,-10,84,-10,79,-5
"587",2017-08-09,118,696,528,168,552,144,255,4080,85,68,897,187,3384,3168,216,1400,1984,231,24,122,133,3696,384,1952,2128,90,28,94,24,825,72,498,399,175,12,102,85,86,-1,89,-4,77,-9,75,-7
"588",2017-08-10,98,576,630,-54,660,-84,186,2976,83,73,690,138,2400,3114,-714,1468,932,234,-48,133,53,3744,-768,2128,848,107,-9,112,-14,834,-144,531,159,155,-17,116,22,87,-4,95,-12,74,-1,81,-8
"589",2017-08-11,100,588,546,42,558,30,199,3184,92,79,729,144,2596,2926,-330,1522,1074,217,-18,130,69,3472,-288,2080,1104,93,7,95,5,783,-54,522,207,163,-19,95,49,94,-2,90,2,78,1,84,-5
"590",2017-08-12,109,642,630,12,648,-6,218,3488,93,82,786,137,2846,3434,-588,2248,598,254,-36,181,37,4064,-576,2896,592,107,2,110,-1,894,-108,675,111,175,-38,128,9,87,6,92,1,81,1,80,2
"591",2017-08-13,96,564,696,-132,660,-96,208,3328,95,84,756,163,2764,3304,-540,1404,1360,250,-42,129,79,4000,-672,2064,1264,118,-22,112,-16,882,-126,519,237,174,-11,117,46,93,2,99,-4,78,6,85,-1
"592",2017-08-14,104,612,600,12,552,60,246,3936,97,84,870,181,3324,2952,372,1256,2068,222,24,113,133,3552,384,1808,2128,102,2,94,10,798,72,471,399,166,15,78,103,89,8,96,1,80,4,81,3
"593",2017-08-15,98,576,636,-60,660,-84,234,3744,84,74,834,169,3168,3812,-644,1004,2164,278,-44,104,130,4448,-704,1664,2080,108,-10,112,-14,966,-132,444,390,184,-15,102,67,96,-12,85,-1,78,-4,75,-1
"594",2017-08-16,109,642,588,54,612,30,249,3984,95,80,879,165,3342,3412,-70,1372,1970,250,-1,124,125,4000,-16,1984,2000,100,9,104,5,882,-3,504,375,172,-7,88,77,94,1,86,9,82,-2,74,6
"595",2017-08-17,102,600,678,-78,684,-84,249,3984,96,83,879,189,3384,3130,254,1316,2068,238,11,125,124,3808,176,2000,1984,115,-13,116,-14,846,33,507,372,190,-1,99,90,86,10,93,3,77,6,78,5
"596",2017-08-18,114,672,654,18,552,120,213,3408,99,89,771,139,2736,2402,334,2248,488,191,22,175,38,3056,352,2800,608,111,3,94,20,705,66,657,114,136,3,128,11,90,9,86,13,79,10,76,13
"597",2017-08-19,95,558,546,12,660,-102,218,3488,86,75,786,164,2930,3598,-668,1308,1622,259,-41,123,95,4144,-656,1968,1520,93,2,112,-17,909,-123,501,285,170,-6,105,59,82,4,97,-11,69,6,83,-8
"598",2017-08-20,112,660,672,-12,546,114,232,3712,87,75,828,154,3052,2800,252,1582,1470,217,15,133,99,3472,240,2128,1584,114,-2,93,19,783,45,531,297,169,-15,102,52,88,-1,92,-5,74,1,83,-8
"599",2017-08-21,91,534,684,-150,636,-102,250,4000,91,79,882,188,3466,2916,550,1284,2182,225,25,120,130,3600,400,1920,2080,116,-25,108,-17,807,75,492,390,161,27,117,71,96,-5,91,0,83,-4,82,-3
"600",2017-08-22,103,606,654,-48,552,54,311,4976,91,79,1065,199,4370,2994,1376,1096,3274,228,83,103,208,3648,1328,1648,3328,111,-8,94,9,816,249,441,624,148,51,76,123,88,3,87,4,77,2,74,5
"601",2017-08-23,116,684,696,-12,672,12,201,3216,97,83,735,161,2532,3384,-852,624,1908,255,-54,81,120,4080,-864,1296,1920,118,-2,114,2,897,-162,375,360,175,-14,87,74,85,12,90,7,74,9,75,8
"602",2017-08-24,117,690,684,6,636,54,266,4256,85,74,930,183,3566,3204,362,1188,2378,243,23,114,152,3888,368,1824,2432,116,1,108,9,861,69,474,456,180,3,84,99,87,-2,95,-10,76,-2,84,-10
"603",2017-08-25,117,690,690,0,600,90,265,4240,89,79,927,186,3550,3070,480,1272,2278,235,30,117,148,3760,480,1872,2368,117,0,102,15,837,90,483,444,175,11,108,78,92,-3,97,-8,78,1,85,-6
"604",2017-08-26,116,684,660,24,648,36,262,4192,84,72,918,180,3508,3724,-216,1048,2460,274,-12,106,156,4384,-192,1696,2496,112,4,110,6,954,-36,450,468,178,2,72,108,93,-9,86,-2,83,-11,77,-5
"605",2017-08-27,100,588,546,42,696,-108,252,4032,93,79,888,185,3444,3566,-122,216,3228,257,-5,57,195,4112,-80,912,3120,93,7,118,-18,903,-15,303,585,183,2,70,115,90,3,90,3,77,2,73,6
"606",2017-08-28,115,678,672,6,534,144,199,3184,90,77,729,154,2506,3504,-998,1178,1328,261,-62,107,92,4176,-992,1712,1472,114,1,91,24,915,-186,453,276,182,-28,93,61,98,-8,80,10,85,-8,72,5
"607",2017-08-29,101,594,582,12,528,66,232,3712,89,75,828,154,3118,3306,-188,1552,1566,243,-11,130,102,3888,-176,2080,1632,99,2,90,11,861,-33,522,306,183,-29,107,47,89,0,87,2,80,-5,71,4
"608",2017-08-30,101,594,540,54,588,6,228,3648,82,71,816,166,3054,3412,-358,1636,1418,247,-19,139,89,3952,-304,2224,1424,92,9,100,1,873,-57,549,267,158,8,109,57,83,-1,89,-7,73,-2,80,-9
"609",2017-08-31,90,528,618,-90,696,-168,269,4304,91,83,939,183,3776,2358,1418,1096,2680,186,83,112,157,2976,1328,1792,2512,105,-15,118,-28,690,249,468,471,159,24,92,91,94,-3,90,1,80,3,74,9
"610",2017-09-01,110,648,594,54,678,-30,242,3872,92,79,858,175,3224,3518,-294,1850,1374,257,-15,158,84,4112,-240,2528,1344,101,9,115,-5,903,-45,606,252,168,7,105,70,88,4,92,0,74,5,84,-5
"611",2017-09-02,106,624,624,0,534,90,209,3344,87,74,759,149,2720,3232,-512,762,1958,241,-32,81,128,3856,-512,1296,2048,106,0,91,15,855,-96,375,384,167,-18,96,53,90,-3,89,-2,82,-8,73,1
"612",2017-09-03,98,576,630,-54,636,-60,234,3744,94,79,834,168,3168,2682,486,564,2604,207,27,75,159,3312,432,1200,2544,107,-9,108,-10,753,81,357,477,155,13,63,105,84,10,90,4,69,10,83,-4
"613",2017-09-04,112,660,528,132,708,-48,236,3776,86,77,840,168,3116,3456,-340,700,2416,249,-13,88,148,3984,-208,1408,2368,90,22,120,-8,879,-39,396,444,175,-7,73,95,83,3,88,-2,71,6,77,0
"614",2017-09-05,111,654,576,78,708,-54,261,4176,95,81,915,175,3522,3280,242,1116,2406,241,20,114,147,3856,320,1824,2352,98,13,120,-9,855,60,474,441,171,4,108,67,82,13,95,0,70,11,83,-2
"615",2017-09-06,107,630,690,-60,588,42,243,3888,87,78,861,183,3258,3086,172,1108,2150,236,7,106,137,3776,112,1696,2192,117,-10,100,7,840,21,450,411,168,15,85,98,95,-8,95,-8,81,-3,80,-2
"616",2017-09-07,104,612,612,0,696,-84,282,4512,82,70,978,184,3900,2716,1184,1048,2852,208,74,109,173,3328,1184,1744,2768,104,0,118,-14,756,222,459,519,152,32,83,101,97,-15,86,-4,84,-14,74,-4
"617",2017-09-08,93,546,636,-90,558,-12,219,3504,87,74,789,171,2958,3300,-342,2418,540,246,-27,186,33,3936,-432,2976,528,108,-15,95,-2,870,-81,690,99,182,-11,135,36,80,7,96,-9,74,0,85,-11
"618",2017-09-09,101,594,696,-102,648,-54,264,4224,95,80,924,175,3630,3384,246,712,2918,255,9,85,179,4080,144,1360,2864,118,-17,110,-9,897,27,387,537,187,-12,91,84,85,10,78,17,68,12,67,13
"619",2017-09-10,110,648,576,72,564,84,273,4368,90,79,951,189,3720,2400,1320,1276,2444,186,87,115,158,2976,1392,1840,2528,98,12,96,14,690,261,477,474,138,51,98,91,83,7,83,7,73,6,67,12
"620",2017-09-11,109,642,588,54,528,114,278,4448,92,81,966,191,3806,2596,1210,832,2974,199,79,85,193,3184,1264,1360,3088,100,9,90,19,729,237,387,579,144,47,64,127,92,0,84,8,79,2,74,7
"621",2017-09-12,91,534,642,-108,618,-84,264,4224,91,78,924,188,3690,2846,844,1494,2196,218,46,132,132,3488,736,2112,2112,109,-18,105,-14,786,138,528,396,137,51,105,83,93,-2,96,-5,82,-4,83,-5
"622",2017-09-13,98,576,564,12,564,12,263,4208,91,80,921,194,3632,2764,868,1356,2276,208,55,120,143,3328,880,1920,2288,96,2,96,2,756,165,492,429,163,31,111,83,95,-4,91,0,84,-4,80,0
"623",2017-09-14,119,702,612,90,576,126,244,3904,96,83,864,174,3202,3324,-122,1680,1522,246,-2,141,103,3936,-32,2256,1648,104,15,98,21,870,-6,555,309,181,-7,109,65,97,-1,86,10,84,-1,77,6
"624",2017-09-15,95,558,576,-18,528,30,205,3280,89,82,747,148,2722,3168,-446,1616,1106,234,-29,134,71,3744,-464,2144,1136,98,-3,90,5,834,-87,534,213,169,-21,91,57,84,5,89,0,74,8,71,11
"625",2017-09-16,109,642,642,0,552,90,252,4032,96,81,888,171,3390,3342,48,1576,1814,249,3,133,119,3984,48,2128,1904,109,0,94,15,879,9,531,357,165,6,115,56,95,1,95,1,80,1,86,-5
"626",2017-09-17,115,678,600,78,696,-18,192,3072,89,80,708,138,2394,3384,-990,504,1890,249,-57,75,117,3984,-912,1200,1872,102,13,118,-3,879,-171,357,351,189,-51,76,62,96,-7,92,-3,83,-3,79,1
"627",2017-09-18,102,600,672,-72,636,-36,234,3744,88,72,834,178,3144,2736,408,1748,1396,213,21,149,85,3408,336,2384,1360,114,-12,108,-6,771,63,579,255,139,39,117,61,99,-11,100,-12,89,-17,88,-16
"628",2017-09-19,95,558,558,0,600,-42,249,3984,95,81,879,181,3426,2930,496,2072,1354,218,31,167,82,3488,496,2672,1312,95,0,102,-7,786,93,633,246,164,17,122,59,86,9,88,7,75,6,77,4
"629",2017-09-20,91,534,660,-126,642,-108,229,3664,85,76,819,162,3130,3052,78,958,2172,232,-3,100,129,3712,-48,1600,2064,112,-21,109,-18,828,-9,432,387,154,8,93,69,87,-2,83,2,75,1,69,7
"630",2017-09-21,120,708,534,174,666,42,207,3312,91,82,753,154,2604,3466,-862,934,1670,250,-43,100,107,4000,-688,1600,1712,91,29,113,7,882,-129,432,321,188,-34,74,80,91,0,88,3,79,3,77,5
"631",2017-09-22,110,648,606,42,558,90,204,3264,92,74,744,135,2616,4370,-1754,1538,1078,311,-107,131,73,4976,-1712,2096,1168,103,7,95,15,1065,-321,525,219,199,-64,108,27,91,1,88,4,79,-5,79,-5
"632",2017-09-23,93,546,684,-138,606,-60,268,4288,88,81,936,184,3742,2532,1210,1634,2108,201,67,140,128,3216,1072,2240,2048,116,-23,103,-10,735,201,552,384,161,23,115,69,97,-9,88,0,83,-2,75,6
"633",2017-09-24,109,642,690,-48,582,60,216,3456,94,78,780,158,2814,3566,-752,874,1940,266,-50,91,125,4256,-800,1456,2000,117,-8,99,10,930,-150,405,375,183,-25,81,77,85,9,87,7,74,4,76,2
"634",2017-09-25,97,570,690,-120,564,6,244,3904,87,77,864,169,3334,3550,-216,1500,1834,265,-21,129,115,4240,-336,2064,1840,117,-20,96,1,927,-63,519,345,186,-17,100,69,89,-2,80,7,79,-2,69,8
"635",2017-09-26,90,528,684,-156,576,-48,230,3680,84,71,822,170,3152,3508,-356,1408,1744,262,-32,124,106,4192,-512,1984,1696,116,-26,98,-8,918,-96,504,318,180,-10,112,58,84,0,82,2,72,-1,68,3
"636",2017-09-27,104,612,588,24,588,24,196,3136,94,81,720,160,2524,3444,-920,772,1752,252,-56,85,111,4032,-896,1360,1776,100,4,100,4,888,-168,387,333,185,-25,78,82,93,1,89,5,79,2,79,2
"637",2017-09-28,111,654,678,-24,684,-30,210,3360,93,81,762,139,2706,2506,200,772,1934,199,11,91,119,3184,176,1456,1904,115,-4,116,-5,729,33,405,357,154,-15,62,77,90,3,84,9,77,4,66,15
"638",2017-09-29,113,666,594,72,588,78,259,4144,92,79,909,174,3478,3118,360,1044,2434,232,27,102,157,3712,432,1632,2512,101,12,100,13,828,81,438,471,154,20,90,84,89,3,94,-2,75,4,83,-4
"639",2017-09-30,109,642,594,48,708,-66,234,3744,91,79,834,174,3102,3054,48,1404,1698,228,6,132,102,3648,96,2112,1632,101,8,120,-11,816,18,528,306,166,8,103,71,82,9,92,-1,71,8,84,-5
"640",2017-10-01,91,534,648,-114,624,-90,204,3264,102,90,744,141,2730,3224,-494,592,2138,242,-38,76,128,3872,-608,1216,2048,110,-19,106,-15,858,-114,360,384,175,-34,78,63,92,10,88,14,79,11,72,18
"641",2017-10-02,114,672,624,48,630,42,244,3904,84,77,864,173,3232,2720,512,2058,1174,209,35,168,76,3344,560,2688,1216,106,8,107,7,759,105,636,228,149,24,128,45,87,-3,95,-11,74,3,87,-10
"642",2017-10-03,99,582,576,6,540,42,229,3664,86,74,819,174,3082,3168,-86,1204,1878,234,-5,109,120,3744,-80,1744,1920,98,1,92,7,834,-15,459,360,168,6,96,78,94,-8,87,-1,79,-5,71,3
"643",2017-10-04,100,588,660,-72,606,-18,225,3600,90,75,807,158,3012,3116,-104,1762,1250,236,-11,148,77,3776,-176,2368,1232,112,-12,103,-3,840,-33,576,231,168,-10,101,57,86,4,91,-1,77,-2,78,-3
"644",2017-10-05,101,594,654,-60,690,-96,205,3280,89,77,747,156,2686,3522,-836,1054,1632,261,-56,109,96,4176,-896,1744,1536,111,-10,117,-16,915,-168,459,288,175,-19,110,46,95,-6,91,-2,81,-4,85,-8
"645",2017-10-06,119,702,630,72,660,42,239,3824,95,81,849,171,3122,3258,-136,1708,1414,243,-4,148,91,3888,-64,2368,1456,107,12,112,7,861,-12,576,273,183,-12,110,61,87,8,88,7,78,3,75,6
"646",2017-10-07,97,570,612,-42,594,-24,254,4064,88,76,894,162,3494,3900,-406,1150,2344,282,-28,109,145,4512,-448,1744,2320,104,-7,101,-4,978,-84,459,435,184,-22,84,78,82,6,98,-10,70,6,84,-8
"647",2017-10-08,91,534,546,-12,540,-6,243,3888,91,83,861,188,3354,2958,396,1668,1686,219,24,138,105,3504,384,2208,1680,93,-2,92,-1,789,72,546,315,171,17,107,81,87,4,99,-8,74,9,84,-1
"648",2017-10-09,116,684,594,90,552,132,210,3360,93,77,762,150,2676,3630,-954,2024,652,264,-54,161,49,4224,-864,2576,784,101,15,94,22,924,-162,615,147,175,-25,117,33,95,-2,85,8,80,-3,79,-2
"649",2017-10-10,99,582,648,-66,708,-126,234,3744,93,83,834,169,3162,3720,-558,1244,1918,273,-39,122,112,4368,-624,1952,1792,110,-11,120,-21,951,-117,498,336,189,-20,106,63,90,3,87,6,79,4,71,12
"650",2017-10-11,108,636,642,-6,660,-24,282,4512,82,74,978,183,3876,3806,70,508,3368,278,4,73,209,4448,64,1168,3344,109,-1,112,-4,966,12,351,627,191,-8,83,100,92,-10,84,-2,81,-7,75,-1
"651",2017-10-12,100,588,534,54,552,36,214,3424,85,73,774,172,2836,3690,-854,1624,1212,264,-50,136,78,4224,-800,2176,1248,91,9,94,6,924,-150,540,234,188,-16,95,77,91,-6,85,0,78,-5,74,-1
"652",2017-10-13,109,642,576,66,588,54,258,4128,94,78,906,169,3486,3632,-146,1956,1530,263,-5,159,99,4208,-80,2544,1584,98,11,100,9,921,-15,609,297,194,-25,126,43,91,3,81,13,80,-2,67,11
"653",2017-10-14,106,624,702,-78,546,78,267,4272,87,76,933,189,3648,3202,446,1006,2642,244,23,97,170,3904,368,1552,2720,119,-13,93,13,864,69,423,510,174,15,86,103,96,-9,87,0,83,-7,77,-1
"654",2017-10-15,91,534,558,-24,534,0,236,3776,88,77,840,177,3242,2722,520,1418,1824,205,31,122,114,3280,496,1952,1824,95,-4,91,0,747,93,498,342,148,29,109,68,89,-1,86,2,82,-5,73,4
"655",2017-10-16,108,636,642,-6,678,-42,230,3680,83,72,822,157,3044,3390,-346,586,2458,252,-22,79,151,4032,-352,1264,2416,109,-1,115,-7,888,-66,369,453,171,-14,75,82,96,-13,86,-3,81,-9,74,-2
"656",2017-10-17,90,528,678,-150,708,-180,231,3696,91,76,825,167,3168,2394,774,1068,2100,192,39,111,120,3072,624,1776,1920,115,-25,120,-30,708,117,465,360,138,29,74,93,89,2,93,-2,80,-4,76,0
"657",2017-10-18,96,564,600,-36,630,-66,279,4464,95,81,969,181,3900,3144,756,1658,2242,234,45,143,136,3744,720,2288,2176,102,-6,107,-11,834,135,561,408,178,3,122,59,88,7,93,2,72,9,81,0
"658",2017-10-19,111,654,558,96,588,66,224,3584,93,81,804,167,2930,3426,-496,2052,878,249,-25,165,59,3984,-400,2640,944,95,16,100,11,879,-75,627,177,181,-14,127,40,95,-2,88,5,81,0,81,0
"659",2017-10-20,109,642,534,108,630,12,225,3600,85,77,807,156,2958,3130,-172,1402,1556,229,-4,127,98,3664,-64,2032,1568,91,18,107,2,819,-12,513,294,162,-6,95,61,85,0,85,0,76,1,72,5
"660",2017-10-21,105,618,708,-90,648,-30,282,4512,88,74,978,206,3894,2604,1290,776,3118,207,75,89,193,3312,1200,1424,3088,120,-15,110,-5,753,225,399,579,154,52,93,113,91,-3,89,-1,82,-8,73,1
"661",2017-10-22,103,606,648,-42,678,-72,245,3920,97,84,867,174,3314,2616,698,1450,1864,204,41,133,112,3264,656,2128,1792,110,-7,115,-12,744,123,531,336,135,39,106,68,92,5,100,-3,74,10,89,-5
